======================================================================
TREE BOB ANALYSIS: n=1..8
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
      ()()()))                  bobw=4 kw=3 bob=6 k=4
      ()()())(                  bobw=4 kw=3 bob=6 k=4
      ()()())                   bobw=2 kw=2 bob=3 k=3
  (lc=3, m=1): 176 trees -> bobw∈2 kw∈1
    bobw values: [1, 2]
      (()())                    bobw=1 kw=2 bob=1 k=2
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
      (()())))                  bobw=2 kw=2 bob=3 k=3
      (()()))(                  bobw=2 kw=2 bob=3 k=3
      (()()))                   bobw=1 kw=2 bob=1 k=2
  (lc=3, m=2): 176 trees -> bobw∈2 kw∈1
    bobw values: [1, 2]
      (())()                    bobw=1 kw=2 bob=1 k=2
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())())                   bobw=1 kw=2 bob=1 k=2
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
      (())()))                  bobw=2 kw=2 bob=3 k=3
      (())())(                  bobw=2 kw=2 bob=3 k=3
